TABLE_NAME,COLUMN_NAME,DATA_TYPE,IS_PRIMARY_KEY,IS_FOREIGN_KEY
MSTR_TEMPT52U6C6JQSP003,YESTERDAY,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,TODAYLY,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,TODAY,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,TYEAR,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,TWEEKLY,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,TWEEK,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,TQTR,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,TQTR0,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,TMONTH,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,TMONTH0,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,STORE_NO,NUMBER,No,No
MSTR_TEMPT52U6C6JQSP003,LYEAR,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,LWEEK,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,LWEEK0,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,HOURID,NUMBER,No,No
MSTR_TEMPT52U6C6JQSP003,TRANSACTION_DATE,DATE,No,No
MSTR_TEMPT52U6C6JQSP003,CHANNEL,TEXT,No,No
MSTR_TEMPT52U6C6JQSP003,WJXBFS1,NUMBER,No,No
MSTR_TEMPT52U6C6JQSP003,WJXBFS2,NUMBER,No,No
MSTR_TEMPT6ECUQS2EMD002,YESTERDAY,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,TODAYLY,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,TODAY,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,TYEAR,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,TWEEKLY,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,TWEEK,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,TQTR,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,TQTR0,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,TMONTH,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,TMONTH0,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,STORE_NO,NUMBER,No,No
MSTR_TEMPT6ECUQS2EMD002,LYEAR,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,LWEEK,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,LWEEK0,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,HOURID,NUMBER,No,No
MSTR_TEMPT6ECUQS2EMD002,TRANSACTION_DATE,DATE,No,No
MSTR_TEMPT6ECUQS2EMD002,CHANNEL,TEXT,No,No
MSTR_TEMPT6ECUQS2EMD002,WJXBFS1,NUMBER,No,No
MSTR_TEMPT6ECUQS2EMD002,WJXBFS2,NUMBER,No,No
MSTR_TEMPT6ECUQS2EMD002,WJXBFS3,FLOAT,No,No
MSTR_TEMPTCUJP3QC2SP004,YESTERDAY,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,TODAYLY,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,TODAY,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,TYEAR,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,TWEEKLY,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,TWEEK,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,TQTR,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,TQTR0,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,TMONTH,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,TMONTH0,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,STORE_NO,NUMBER,No,No
MSTR_TEMPTCUJP3QC2SP004,LYEAR,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,LWEEK,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,LWEEK0,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,HOURID,NUMBER,No,No
MSTR_TEMPTCUJP3QC2SP004,TRANSACTION_DATE,DATE,No,No
MSTR_TEMPTCUJP3QC2SP004,CHANNEL,TEXT,No,No
MSTR_TEMPTCUJP3QC2SP004,WJXBFS1,FLOAT,No,No
MSTR_TEMPTDLR5NGVASP001,YESTERDAY,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,TODAYLY,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,TODAY,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,TYEAR,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,TWEEKLY,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,TWEEK,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,TQTR,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,TQTR0,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,TMONTH,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,TMONTH0,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,STORE_NO,NUMBER,No,No
MSTR_TEMPTDLR5NGVASP001,LYEAR,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,LWEEK,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,LWEEK0,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,HOURID,NUMBER,No,No
MSTR_TEMPTDLR5NGVASP001,TRANSACTION_DATE,DATE,No,No
MSTR_TEMPTDLR5NGVASP001,CHANNEL,TEXT,No,No
MSTR_TEMPTDLR5NGVASP001,WJXBFS1,FLOAT,No,No
MSTR_TEMPTF2HYM25YMD005,YESTERDAY,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,TODAYLY,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,TODAY,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,TYEAR,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,TWEEKLY,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,TWEEK,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,TQTR,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,TQTR0,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,TMONTH,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,TMONTH0,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,STORE_NO,NUMBER,No,No
MSTR_TEMPTF2HYM25YMD005,LYEAR,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,LWEEK,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,LWEEK0,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,HOURID,NUMBER,No,No
MSTR_TEMPTF2HYM25YMD005,TRANSACTION_DATE,DATE,No,No
MSTR_TEMPTF2HYM25YMD005,CHANNEL,TEXT,No,No
MSTR_TEMPTF2HYM25YMD005,WJXBFS1,NUMBER,No,No
MSTR_TEMPTF2HYM25YMD005,WJXBFS2,FLOAT,No,No
MSTR_TEMPTF2HYM25YMD005,WJXBFS3,NUMBER,No,No
MSTR_TEMPTFB66CZS2SP003,YESTERDAY,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,TODAYLY,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,TODAY,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,TYEAR,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,TWEEKLY,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,TWEEK,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,TQTR,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,TQTR0,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,TMONTH,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,TMONTH0,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,STORE_NO,NUMBER,No,No
MSTR_TEMPTFB66CZS2SP003,LYEAR,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,LWEEK,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,LWEEK0,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,HOURID,NUMBER,No,No
MSTR_TEMPTFB66CZS2SP003,TRANSACTION_DATE,DATE,No,No
MSTR_TEMPTFB66CZS2SP003,CHANNEL,TEXT,No,No
MSTR_TEMPTFB66CZS2SP003,WJXBFS1,NUMBER,No,No
MSTR_TEMPTFB66CZS2SP003,WJXBFS2,NUMBER,No,No
MSTR_TEMPTLXQ57LKUMD002,YESTERDAY,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,TODAYLY,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,TODAY,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,TYEAR,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,TWEEKLY,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,TWEEK,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,TQTR,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,TQTR0,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,TMONTH,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,TMONTH0,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,STORE_NO,NUMBER,No,No
MSTR_TEMPTLXQ57LKUMD002,LYEAR,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,LWEEK,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,LWEEK0,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,HOURID,NUMBER,No,No
MSTR_TEMPTLXQ57LKUMD002,TRANSACTION_DATE,DATE,No,No
MSTR_TEMPTLXQ57LKUMD002,CHANNEL,TEXT,No,No
MSTR_TEMPTLXQ57LKUMD002,WJXBFS1,NUMBER,No,No
MSTR_TEMPTLXQ57LKUMD002,WJXBFS2,NUMBER,No,No
MSTR_TEMPTLXQ57LKUMD002,WJXBFS3,FLOAT,No,No
MSTR_TEMPTOLQ4JMHEMD005,YESTERDAY,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,TODAYLY,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,TODAY,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,TYEAR,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,TWEEKLY,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,TWEEK,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,TQTR,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,TQTR0,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,TMONTH,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,TMONTH0,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,STORE_NO,NUMBER,No,No
MSTR_TEMPTOLQ4JMHEMD005,LYEAR,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,LWEEK,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,LWEEK0,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,HOURID,NUMBER,No,No
MSTR_TEMPTOLQ4JMHEMD005,TRANSACTION_DATE,DATE,No,No
MSTR_TEMPTOLQ4JMHEMD005,CHANNEL,TEXT,No,No
MSTR_TEMPTOLQ4JMHEMD005,WJXBFS1,NUMBER,No,No
MSTR_TEMPTOLQ4JMHEMD005,WJXBFS2,FLOAT,No,No
MSTR_TEMPTOLQ4JMHEMD005,WJXBFS3,NUMBER,No,No
MSTR_TEMPTUSEKS0P2SP000,YESTERDAY,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,TODAYLY,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,TODAY,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,TYEAR,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,TWEEKLY,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,TWEEK,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,TQTR,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,TQTR0,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,TMONTH,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,TMONTH0,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,STORE_NO,NUMBER,No,No
MSTR_TEMPTUSEKS0P2SP000,LYEAR,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,LWEEK,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,LWEEK0,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,HOURID,NUMBER,No,No
MSTR_TEMPTUSEKS0P2SP000,TRANSACTION_DATE,DATE,No,No
MSTR_TEMPTUSEKS0P2SP000,CHANNEL,TEXT,No,No
MSTR_TEMPTUSEKS0P2SP000,WJXBFS1,NUMBER,No,No
MSTR_TEMPTUSEKS0P2SP000,WJXBFS2,NUMBER,No,No
MyData,DATELOADED,DATE,No,No
MyData,SERVICING_DC,NUMBER,No,No
MyData,STORE,NUMBER,No,No
MyData,SKU,NUMBER,No,No
MyData,SALES_EIGHT_WEEKS,NUMBER,No,No
MyData,ALLOCATED_QUANTITY,NUMBER,No,No
MyData,DC_AVAILABLE,NUMBER,No,No
MyData,OH_COST,NUMBER,No,No
MyData,OH_UNITS,NUMBER,No,No
MyData,ON_ORDER_DOLLARS,NUMBER,No,No
MyData,ON_ORDER_UNITS,NUMBER,No,No
MyData,IN_TRANSIT,NUMBER,No,No
MyData,IN_TRANSIT_DOLLARS,NUMBER,No,No
NEW_SKU_IN_STORE,CALENDAR_DATE,DATE,No,No
NEW_SKU_IN_STORE,STORE_NO,NUMBER,No,No
NEW_SKU_IN_STORE,STORE_REPLENISHMENT,NUMBER,No,No
NEW_SKU_IN_STORE,DC_REPLENISHMENT,NUMBER,No,No
NEW_SKU_IN_STORE,DC_ARRIVAL_DATE,DATE,No,No
NEW_SKU_IN_STORE,DC_IN_STOCK,NUMBER,No,No
NEW_SKU_IN_STORE,STORE_IN_STOCK,NUMBER,No,No
NEW_SKU_IN_STORE,CHAIN_OH_UNITS,NUMBER,No,No
NEW_SKU_IN_STORE,WOS,NUMBER,No,No
NEW_SKU_IN_STORE,CURRENT_WEEK_SALES,NUMBER,No,No
NEW_SKU_IN_STORE,LW_SALES,NUMBER,No,No
NEW_SKU_IN_STORE,WK2_SALES,NUMBER,No,No
NEW_SKU_IN_STORE,WK3_SALES,NUMBER,No,No
NEW_SKU_IN_STORE,WK4_SALES,NUMBER,No,No
NEW_SKU_IN_STORE,AVG_EIGHT_SALES,NUMBER,No,No
NEW_SKU_IN_STORE,STATUS_CODE,TEXT,No,No
NEW_SKU_IN_STORE,ASSORTMENT_CODE,TEXT,No,No
NEW_SKU_IN_STORE,PROMOTION_TYPE,TEXT,No,No
NEW_SKU_IN_STORE,SKU_ID,NUMBER,No,No
NEW_STORE_BREAKUP,TRANSACTION_DATE,DATE,No,No
NEW_STORE_BREAKUP,STORE_NO,NUMBER,No,No
NEW_STORE_BREAKUP,COMPSTATUS,NUMBER,No,No
NEW_STORE_BREAKUP,STORE_SALES,NUMBER,No,No
NEW_STORE_BREAKUP,STORE_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP,STORE_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP,STORE_PLAN_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP,STORE_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP,STORE_PLAN_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP,STORE_PB_SALES,NUMBER,No,No
NEW_STORE_BREAKUP,STORE_VS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP,BOPUS_SALES,NUMBER,No,No
NEW_STORE_BREAKUP,BOPUS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP,BOPUS_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP,BOPUS_PLAN_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP,BOPUS_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP,BOPUS_PLAN_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP,BOPUS_PB_SALES,NUMBER,No,No
NEW_STORE_BREAKUP,BOPUS_VS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP,BOSS_SALES,NUMBER,No,No
NEW_STORE_BREAKUP,BOSS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP,BOSS_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP,BOSS_PLAN_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP,BOSS_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP,BOSS_PLAN_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP,BOSS_PB_SALES,NUMBER,No,No
NEW_STORE_BREAKUP,BOSS_VS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP,CUSTOMER_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP,CUSTOMER_TRAFFIC_PLAN,NUMBER,No,No
NEW_STORE_BREAKUP,TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP,TRAFFIC_TRANSACTIONS_PLAN,NUMBER,No,No
NEW_STORE_BREAKUP,BOPUS_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP,BOPUS_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP,BOPUS_PLAN_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP,BOPUS_PLAN_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP,BOSS_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP,BOSS_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP,BOSS_PLAN_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP,BOSS_PLAN_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,TRANSACTION_DATE,DATE,No,No
NEW_STORE_BREAKUP_240228,STORE_NO,NUMBER,No,No
NEW_STORE_BREAKUP_240228,COMPSTATUS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,STORE_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240228,STORE_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240228,STORE_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,STORE_PLAN_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,STORE_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,STORE_PLAN_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,STORE_PB_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240228,STORE_VS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOPUS_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOPUS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOPUS_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOPUS_PLAN_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOPUS_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOPUS_PLAN_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOPUS_PB_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOPUS_VS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOSS_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOSS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOSS_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOSS_PLAN_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOSS_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOSS_PLAN_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOSS_PB_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOSS_VS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240228,CUSTOMER_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP_240228,CUSTOMER_TRAFFIC_PLAN,NUMBER,No,No
NEW_STORE_BREAKUP_240228,TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,TRAFFIC_TRANSACTIONS_PLAN,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOPUS_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOPUS_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOPUS_PLAN_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOPUS_PLAN_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOSS_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOSS_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOSS_PLAN_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP_240228,BOSS_PLAN_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,TRANSACTION_DATE,DATE,No,No
NEW_STORE_BREAKUP_240625,STORE_NO,NUMBER,No,No
NEW_STORE_BREAKUP_240625,COMPSTATUS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,STORE_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240625,STORE_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240625,STORE_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,STORE_PLAN_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,STORE_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,STORE_PLAN_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,STORE_PB_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240625,STORE_VS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOPUS_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOPUS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOPUS_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOPUS_PLAN_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOPUS_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOPUS_PLAN_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOPUS_PB_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOPUS_VS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOSS_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOSS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOSS_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOSS_PLAN_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOSS_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOSS_PLAN_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOSS_PB_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOSS_VS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240625,CUSTOMER_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP_240625,CUSTOMER_TRAFFIC_PLAN,NUMBER,No,No
NEW_STORE_BREAKUP_240625,TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,TRAFFIC_TRANSACTIONS_PLAN,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOPUS_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOPUS_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOPUS_PLAN_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOPUS_PLAN_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOSS_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOSS_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOSS_PLAN_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP_240625,BOSS_PLAN_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,TRANSACTION_DATE,DATE,No,No
NEW_STORE_BREAKUP_240628,STORE_NO,NUMBER,No,No
NEW_STORE_BREAKUP_240628,COMPSTATUS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,STORE_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240628,STORE_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240628,STORE_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,STORE_PLAN_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,STORE_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,STORE_PLAN_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,STORE_PB_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240628,STORE_VS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOPUS_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOPUS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOPUS_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOPUS_PLAN_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOPUS_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOPUS_PLAN_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOPUS_PB_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOPUS_VS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOSS_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOSS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOSS_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOSS_PLAN_UNITS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOSS_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOSS_PLAN_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOSS_PB_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOSS_VS_PLAN_SALES,NUMBER,No,No
NEW_STORE_BREAKUP_240628,CUSTOMER_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP_240628,CUSTOMER_TRAFFIC_PLAN,NUMBER,No,No
NEW_STORE_BREAKUP_240628,TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,TRAFFIC_TRANSACTIONS_PLAN,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOPUS_TRAFFIC,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOPUS_TRAFFIC_TRANSACTIONS,NUMBER,No,No
NEW_STORE_BREAKUP_240628,BOPUS_PLAN_TRAFFIC,NUMBER,No,No
